date_month,localizacao
2024-01-16,"BREU BRANCO, PARÁ"
2024-01-16,"PLACAS, PARÁ"
2024-01-16,"PORTO DE MOZ, PARÁ"
2024-01-16,"GOIANÉSIA DO PARÁ, PARÁ"
2024-01-16,"ITAITUBA, PARÁ"
2024-01-16,"RURÓPOLIS, PARÁ"
2024-01-16,"SANTANA DO ARAGUAIA, PARÁ"
2024-01-16,"TOMÉ-AÇU, PARÁ"
2024-01-16,"ALTAMIRA, PARÁ"
2024-01-16,"ANAPU, PARÁ"
2024-01-16,"MOJU, PARÁ"
2024-01-16,"PACAJÁ, PARÁ"
2024-01-16,"PRAINHA, PARÁ"
2024-01-16,"DOM ELISEU, PARÁ"
2024-01-16,"SENADOR JOSÉ PORFÍRIO, PARÁ"
2024-01-16,"PARAGOMINAS, PARÁ"
2024-01-16,"IPIXUNA DO PARÁ, PARÁ"
2024-01-16,"SÃO FÉLIX DO XINGU, PARÁ"
2024-01-16,"MOJUÍ DOS CAMPOS, PARÁ"
2024-01-16,"CONCEIÇÃO DO ARAGUAIA, PARÁ"
2024-01-16,"ALENQUER, PARÁ"
2024-01-16,"CAPANEMA, PARÁ"
2024-01-16,"ITINGA DO MARANHÃO, MARANHÃO"
2024-01-16,"BOM JARDIM, MARANHÃO"
2024-01-16,"VERA, MATO GROSSO"
2024-01-16,"NOVA CANAÃ DO NORTE, MATO GROSSO"
2024-01-16,"SANTA CARMEM, MATO GROSSO"
2024-01-16,"NOVA UBIRATÃ, MATO GROSSO"
2024-01-16,"PONTES E LACERDA, MATO GROSSO"
2024-01-16,"BRASNORTE, MATO GROSSO"
2024-01-16,"FELIZ NATAL, MATO GROSSO"
2024-01-16,"VILA RICA, MATO GROSSO"
2024-01-16,"PARANATINGA, MATO GROSSO"
2024-01-16,"NOVA MARINGÁ, MATO GROSSO"
2024-01-16,"MARCELÂNDIA, MATO GROSSO"
2024-01-16,"ITAÚBA, MATO GROSSO"
2024-01-16,"JUARA, MATO GROSSO"
2024-01-16,"TABAPORÃ, MATO GROSSO"
2024-01-16,"NOVA BANDEIRANTES, MATO GROSSO"
2024-01-17,"MACHADINHO D'OESTE, RONDÔNIA"
2024-01-17,"ALTO PARAÍSO, RONDÔNIA"
2024-01-17,"MAUÉS, AMAZONAS"
2024-01-17,"BARCELOS, AMAZONAS"
2024-01-17,"BOA VISTA, RORAIMA"
2024-01-17,"NORMANDIA, RORAIMA"
2024-01-17,"BONFIM, RORAIMA"
2024-01-17,"UIRAMUTÃ, RORAIMA"
2024-01-17,"PACARAIMA, RORAIMA"
2024-01-17,"CARACARAÍ, RORAIMA"
2024-01-17,"AMAJARI, RORAIMA"
2024-01-17,"ALTO ALEGRE, RORAIMA"
2024-01-17,"MUCAJAÍ, RORAIMA"
2024-01-17,"BRAGANÇA, PARÁ"
2024-01-17,"SANTA MARIA DAS BARREIRAS, PARÁ"
2024-01-17,"BRASIL NOVO, PARÁ"
2024-01-17,"ULIANÓPOLIS, PARÁ"
2024-01-17,"MONTE ALEGRE, PARÁ"
2024-01-17,"NOVO REPARTIMENTO, PARÁ"
2024-01-17,"URUARÁ, PARÁ"
2024-01-17,"BREU BRANCO, PARÁ"
2024-01-17,"PLACAS, PARÁ"
2024-01-17,"PORTO DE MOZ, PARÁ"
2024-01-17,"GOIANÉSIA DO PARÁ, PARÁ"
2024-01-17,"RONDON DO PARÁ, PARÁ"
2024-01-17,"NOVA ESPERANÇA DO PIRIÁ, PARÁ"
2024-01-17,"ANAPU, PARÁ"
2024-01-17,"MOJU, PARÁ"
2024-01-17,"PACAJÁ, PARÁ"
2024-01-17,"PRAINHA, PARÁ"
2024-01-17,"DOM ELISEU, PARÁ"
2024-01-17,"SENADOR JOSÉ PORFÍRIO, PARÁ"
2024-01-17,"PARAGOMINAS, PARÁ"
2024-01-17,"SÃO FÉLIX DO XINGU, PARÁ"
2024-01-17,"MOJUÍ DOS CAMPOS, PARÁ"
2024-01-17,"ALENQUER, PARÁ"
2024-01-17,"SANTARÉM, PARÁ"
2024-01-17,"CÂNDIDO MENDES, MARANHÃO"
2024-01-17,"CARUTAPERA, MARANHÃO"
2024-01-17,"CENTRO NOVO DO MARANHÃO, MARANHÃO"
2024-01-17,"GODOFREDO VIANA, MARANHÃO"
2024-01-17,"BOM JARDIM, MARANHÃO"
2024-01-17,"BOM JESUS DO ARAGUAIA, MATO GROSSO"
2024-01-17,"BRASNORTE, MATO GROSSO"
2024-01-17,"UNIÃO DO SUL, MATO GROSSO"
2024-01-17,"FELIZ NATAL, MATO GROSSO"
2024-01-17,"COLÍDER, MATO GROSSO"
2024-01-17,"CANARANA, MATO GROSSO"
2024-01-17,"QUERÊNCIA, MATO GROSSO"
2024-01-17,"PARANATINGA, MATO GROSSO"
2024-01-17,"PORTO ESPERIDIÃO, MATO GROSSO"
2024-01-17,"IPIRANGA DO NORTE, MATO GROSSO"
2024-01-17,"SÃO FÉLIX DO ARAGUAIA, MATO GROSSO"
2024-01-17,"SÃO JOSÉ DO XINGU, MATO GROSSO"
2024-01-17,"MARCELÂNDIA, MATO GROSSO"
2024-01-17,"COMODORO, MATO GROSSO"
2024-01-17,"CLÁUDIA, MATO GROSSO"
2024-01-17,"NOVA MONTE VERDE, MATO GROSSO"
2024-01-17,"GUARANTÃ DO NORTE, MATO GROSSO"
2024-01-17,"GAÚCHA DO NORTE, MATO GROSSO"
2024-01-17,"PEIXOTO DE AZEVEDO, MATO GROSSO"
2024-01-18,"BARREIRINHA, AMAZONAS"
2024-01-18,"AUTAZES, AMAZONAS"
2024-01-18,"CAREIRO, AMAZONAS"
2024-01-18,"TEFÉ, AMAZONAS"
2024-01-18,"ITACOATIARA, AMAZONAS"
2024-01-18,"BARCELOS, AMAZONAS"
2024-01-18,"SILVES, AMAZONAS"
2024-01-18,"NHAMUNDÁ, AMAZONAS"
2024-01-18,"PRESIDENTE FIGUEIREDO, AMAZONAS"
2024-01-18,"BOA VISTA, RORAIMA"
2024-01-18,"NORMANDIA, RORAIMA"
2024-01-18,"BONFIM, RORAIMA"
2024-01-18,"PACARAIMA, RORAIMA"
2024-01-18,"RORAINÓPOLIS, RORAIMA"
2024-01-18,"AMAJARI, RORAIMA"
2024-01-18,"ALTO ALEGRE, RORAIMA"
2024-01-18,"MUCAJAÍ, RORAIMA"
2024-01-18,"CACHOEIRA DO PIRIÁ, PARÁ"
2024-01-18,"BELTERRA, PARÁ"
2024-01-18,"PORTEL, PARÁ"
2024-01-18,"BAIÃO, PARÁ"
2024-01-18,"BRASIL NOVO, PARÁ"
2024-01-18,"ULIANÓPOLIS, PARÁ"
2024-01-18,"AURORA DO PARÁ, PARÁ"
2024-01-18,"PRIMAVERA, PARÁ"
2024-01-18,"JACUNDÁ, PARÁ"
2024-01-18,"URUARÁ, PARÁ"
2024-01-18,"IGARAPÉ-MIRI, PARÁ"
2024-01-18,"AVEIRO, PARÁ"
2024-01-18,"BREU BRANCO, PARÁ"
2024-01-18,"ALMEIRIM, PARÁ"
2024-01-18,"TAILÂNDIA, PARÁ"
2024-01-18,"PLACAS, PARÁ"
2024-01-18,"PORTO DE MOZ, PARÁ"
2024-01-18,"GOIANÉSIA DO PARÁ, PARÁ"
2024-01-18,"ITAITUBA, PARÁ"
2024-01-18,"RONDON DO PARÁ, PARÁ"
2024-01-18,"RURÓPOLIS, PARÁ"
2024-01-18,"JURUTI, PARÁ"
2024-01-18,"TOMÉ-AÇU, PARÁ"
2024-01-18,"ALTAMIRA, PARÁ"
2024-01-18,"ANAPU, PARÁ"
2024-01-18,"MOJU, PARÁ"
2024-01-18,"MEDICILÂNDIA, PARÁ"
2024-01-18,"PACAJÁ, PARÁ"
2024-01-18,"VISEU, PARÁ"
2024-01-18,"PRAINHA, PARÁ"
2024-01-18,"DOM ELISEU, PARÁ"
2024-01-18,"SENADOR JOSÉ PORFÍRIO, PARÁ"
2024-01-18,"PARAGOMINAS, PARÁ"
2024-01-18,"IPIXUNA DO PARÁ, PARÁ"
2024-01-18,"MOJUÍ DOS CAMPOS, PARÁ"
2024-01-18,"ALENQUER, PARÁ"
2024-01-18,"SANTA LUZIA DO PARÁ, PARÁ"
2024-01-18,"BOM JESUS DAS SELVAS, MARANHÃO"
2024-01-18,"BURITICUPU, MARANHÃO"
2024-01-18,"SANTA LUZIA, MARANHÃO"
2024-01-18,"CÂNDIDO MENDES, MARANHÃO"
2024-01-18,"ITINGA DO MARANHÃO, MARANHÃO"
2024-01-18,"AÇAILÂNDIA, MARANHÃO"
2024-01-18,"CENTRO NOVO DO MARANHÃO, MARANHÃO"
2024-01-18,"BOM JARDIM, MARANHÃO"
2024-01-18,"ALTO ALEGRE DO PINDARÉ, MARANHÃO"
2024-01-18,"NOVA UBIRATÃ, MATO GROSSO"
2024-01-18,"PONTES E LACERDA, MATO GROSSO"
2024-01-18,"BRASNORTE, MATO GROSSO"
2024-01-18,"FELIZ NATAL, MATO GROSSO"
2024-01-18,"VILA BELA DA SANTÍSSIMA TRINDADE, MATO GROSSO"
2024-01-18,"CANARANA, MATO GROSSO"
2024-01-18,"QUERÊNCIA, MATO GROSSO"
2024-01-18,"PARANATINGA, MATO GROSSO"
2024-01-18,"PORTO ESPERIDIÃO, MATO GROSSO"
2024-01-18,"SÃO JOSÉ DO XINGU, MATO GROSSO"
2024-01-18,"COMODORO, MATO GROSSO"
2024-01-18,"GAÚCHA DO NORTE, MATO GROSSO"
2024-01-18,"CONFRESA, MATO GROSSO"
2024-01-19,"MACHADINHO D'OESTE, RONDÔNIA"
2024-01-19,"BARREIRINHA, AMAZONAS"
2024-01-19,"AUTAZES, AMAZONAS"
2024-01-19,"PARINTINS, AMAZONAS"
2024-01-19,"ITACOATIARA, AMAZONAS"
2024-01-19,"BERURI, AMAZONAS"
2024-01-19,"NHAMUNDÁ, AMAZONAS"
2024-01-19,"MANACAPURU, AMAZONAS"
2024-01-19,"BOA VISTA, RORAIMA"
2024-01-19,"NORMANDIA, RORAIMA"
2024-01-19,"BONFIM, RORAIMA"
2024-01-19,"UIRAMUTÃ, RORAIMA"
2024-01-19,"PACARAIMA, RORAIMA"
2024-01-19,"CARACARAÍ, RORAIMA"
2024-01-19,"AMAJARI, RORAIMA"
2024-01-19,"ALTO ALEGRE, RORAIMA"
2024-01-19,"MUCAJAÍ, RORAIMA"
2024-01-19,"VITÓRIA DO XINGU, PARÁ"
2024-01-19,"BELTERRA, PARÁ"
2024-01-19,"BRAGANÇA, PARÁ"
2024-01-19,"PORTEL, PARÁ"
2024-01-19,"SANTA MARIA DAS BARREIRAS, PARÁ"
2024-01-19,"BRASIL NOVO, PARÁ"
2024-01-19,"ULIANÓPOLIS, PARÁ"
2024-01-19,"AURORA DO PARÁ, PARÁ"
2024-01-19,"MONTE ALEGRE, PARÁ"
2024-01-19,"NOVO REPARTIMENTO, PARÁ"
2024-01-19,"ACARÁ, PARÁ"
2024-01-19,"JACUNDÁ, PARÁ"
2024-01-19,"URUARÁ, PARÁ"
2024-01-19,"BREU BRANCO, PARÁ"
2024-01-19,"ALMEIRIM, PARÁ"
2024-01-19,"TAILÂNDIA, PARÁ"
2024-01-19,"PLACAS, PARÁ"
2024-01-19,"PORTO DE MOZ, PARÁ"
2024-01-19,"GOIANÉSIA DO PARÁ, PARÁ"
2024-01-19,"RONDON DO PARÁ, PARÁ"
2024-01-19,"JURUTI, PARÁ"
2024-01-19,"TOMÉ-AÇU, PARÁ"
2024-01-19,"ALTAMIRA, PARÁ"
2024-01-19,"ANAPU, PARÁ"
2024-01-19,"MOJU, PARÁ"
2024-01-19,"MEDICILÂNDIA, PARÁ"
2024-01-19,"PACAJÁ, PARÁ"
2024-01-19,"MARABÁ, PARÁ"
2024-01-19,"PRAINHA, PARÁ"
2024-01-19,"DOM ELISEU, PARÁ"
2024-01-19,"SENADOR JOSÉ PORFÍRIO, PARÁ"
2024-01-19,"PARAGOMINAS, PARÁ"
2024-01-19,"IPIXUNA DO PARÁ, PARÁ"
2024-01-19,"SÃO FÉLIX DO XINGU, PARÁ"
2024-01-19,"MOJUÍ DOS CAMPOS, PARÁ"
2024-01-19,"CONCEIÇÃO DO ARAGUAIA, PARÁ"
2024-01-19,"ALENQUER, PARÁ"
2024-01-19,"SANTARÉM, PARÁ"
2024-01-19,"BURITICUPU, MARANHÃO"
2024-01-19,"SANTA HELENA, MARANHÃO"
2024-01-19,"TURILÂNDIA, MARANHÃO"
2024-01-19,"BACABAL, MARANHÃO"
2024-01-19,"BOM JARDIM, MARANHÃO"
2024-01-19,"ALTO ALEGRE DO PINDARÉ, MARANHÃO"
2024-01-19,"NOVA UBIRATÃ, MATO GROSSO"
2024-01-19,"PONTES E LACERDA, MATO GROSSO"
2024-01-19,"LAMBARI D'OESTE, MATO GROSSO"
2024-01-19,"FELIZ NATAL, MATO GROSSO"
2024-01-19,"VILA BELA DA SANTÍSSIMA TRINDADE, MATO GROSSO"
2024-01-19,"CANARANA, MATO GROSSO"
2024-01-19,"PORTO DOS GAÚCHOS, MATO GROSSO"
2024-01-19,"VILA RICA, MATO GROSSO"
2024-01-19,"QUERÊNCIA, MATO GROSSO"
2024-01-19,"PARANATINGA, MATO GROSSO"
2024-01-19,"COMODORO, MATO GROSSO"
2024-01-19,"JUARA, MATO GROSSO"
2024-01-19,"RIBEIRÃO CASCALHEIRA, MATO GROSSO"
2024-01-19,"GAÚCHA DO NORTE, MATO GROSSO"
2024-01-20,"MANAUS, AMAZONAS"
2024-01-20,"ITACOATIARA, AMAZONAS"
2024-01-20,"SILVES, AMAZONAS"
2024-01-20,"PRESIDENTE FIGUEIREDO, AMAZONAS"
2024-01-20,"BOA VISTA, RORAIMA"
2024-01-20,"NORMANDIA, RORAIMA"
2024-01-20,"BONFIM, RORAIMA"
2024-01-20,"CANTÁ, RORAIMA"
2024-01-20,"UIRAMUTÃ, RORAIMA"
2024-01-20,"PACARAIMA, RORAIMA"
2024-01-20,"CARACARAÍ, RORAIMA"
2024-01-20,"CAROEBE, RORAIMA"
2024-01-20,"SÃO JOÃO DA BALIZA, RORAIMA"
2024-01-20,"IRACEMA, RORAIMA"
2024-01-20,"AMAJARI, RORAIMA"
2024-01-20,"ALTO ALEGRE, RORAIMA"
2024-01-20,"MUCAJAÍ, RORAIMA"
2024-01-20,"PORTEL, PARÁ"
2024-01-20,"BAIÃO, PARÁ"
2024-01-20,"ORIXIMINÁ, PARÁ"
2024-01-20,"BRASIL NOVO, PARÁ"
2024-01-20,"MONTE ALEGRE, PARÁ"
2024-01-20,"NOVO REPARTIMENTO, PARÁ"
2024-01-20,"ACARÁ, PARÁ"
2024-01-20,"URUARÁ, PARÁ"
2024-01-20,"ÓBIDOS, PARÁ"
2024-01-20,"ALMEIRIM, PARÁ"
2024-01-20,"TAILÂNDIA, PARÁ"
2024-01-20,"PLACAS, PARÁ"
2024-01-20,"PORTO DE MOZ, PARÁ"
2024-01-20,"GOIANÉSIA DO PARÁ, PARÁ"
2024-01-20,"RONDON DO PARÁ, PARÁ"
2024-01-20,"RURÓPOLIS, PARÁ"
2024-01-20,"SANTANA DO ARAGUAIA, PARÁ"
2024-01-20,"JURUTI, PARÁ"
2024-01-20,"TOMÉ-AÇU, PARÁ"
2024-01-20,"ALTAMIRA, PARÁ"
2024-01-20,"ANAPU, PARÁ"
2024-01-20,"MOJU, PARÁ"
2024-01-20,"MEDICILÂNDIA, PARÁ"
2024-01-20,"PACAJÁ, PARÁ"
2024-01-20,"MARABÁ, PARÁ"
2024-01-20,"PRAINHA, PARÁ"
2024-01-20,"ITUPIRANGA, PARÁ"
2024-01-20,"DOM ELISEU, PARÁ"
2024-01-20,"SENADOR JOSÉ PORFÍRIO, PARÁ"
2024-01-20,"PARAGOMINAS, PARÁ"
2024-01-20,"IPIXUNA DO PARÁ, PARÁ"
2024-01-20,"MOJUÍ DOS CAMPOS, PARÁ"
2024-01-20,"ALENQUER, PARÁ"
2024-01-20,"SANTARÉM, PARÁ"
2024-01-20,"BOM JESUS DAS SELVAS, MARANHÃO"
2024-01-20,"SANTA LUZIA, MARANHÃO"
2024-01-20,"CÂNDIDO MENDES, MARANHÃO"
2024-01-20,"AÇAILÂNDIA, MARANHÃO"
2024-01-20,"CARUTAPERA, MARANHÃO"
2024-01-20,"SÃO FRANCISCO DO BREJÃO, MARANHÃO"
2024-01-20,"TURILÂNDIA, MARANHÃO"
2024-01-20,"VERA, MATO GROSSO"
2024-01-20,"SALTO DO CÉU, MATO GROSSO"
2024-01-20,"SANTA CARMEM, MATO GROSSO"
2024-01-20,"NOVA UBIRATÃ, MATO GROSSO"
2024-01-20,"PONTES E LACERDA, MATO GROSSO"
2024-01-20,"LAMBARI D'OESTE, MATO GROSSO"
2024-01-20,"FELIZ NATAL, MATO GROSSO"
2024-01-20,"VILA BELA DA SANTÍSSIMA TRINDADE, MATO GROSSO"
2024-01-20,"CANARANA, MATO GROSSO"
2024-01-20,"PORTO DOS GAÚCHOS, MATO GROSSO"
2024-01-20,"VILA RICA, MATO GROSSO"
2024-01-20,"PARANATINGA, MATO GROSSO"
2024-01-20,"BARRA DO BUGRES, MATO GROSSO"
2024-01-20,"MARCELÂNDIA, MATO GROSSO"
2024-01-20,"CLÁUDIA, MATO GROSSO"
2024-01-20,"GAÚCHA DO NORTE, MATO GROSSO"
2024-01-20,"PEIXOTO DE AZEVEDO, MATO GROSSO"
2024-01-21,"RIO PRETO DA EVA, AMAZONAS"
2024-01-21,"BARCELOS, AMAZONAS"
2024-01-21,"PRESIDENTE FIGUEIREDO, AMAZONAS"
2024-01-21,"BOA VISTA, RORAIMA"
2024-01-21,"NORMANDIA, RORAIMA"
2024-01-21,"BONFIM, RORAIMA"
2024-01-21,"CANTÁ, RORAIMA"
2024-01-21,"UIRAMUTÃ, RORAIMA"
2024-01-21,"PACARAIMA, RORAIMA"
2024-01-21,"CARACARAÍ, RORAIMA"
2024-01-21,"CAROEBE, RORAIMA"
2024-01-21,"IRACEMA, RORAIMA"
2024-01-21,"AMAJARI, RORAIMA"
2024-01-21,"ALTO ALEGRE, RORAIMA"
2024-01-21,"MUCAJAÍ, RORAIMA"
2024-01-21,"VITÓRIA DO XINGU, PARÁ"
2024-01-21,"BELTERRA, PARÁ"
2024-01-21,"PORTEL, PARÁ"
2024-01-21,"BAIÃO, PARÁ"
2024-01-21,"SANTA MARIA DAS BARREIRAS, PARÁ"
2024-01-21,"ORIXIMINÁ, PARÁ"
2024-01-21,"BRASIL NOVO, PARÁ"
2024-01-21,"ULIANÓPOLIS, PARÁ"
2024-01-21,"NOVO REPARTIMENTO, PARÁ"
2024-01-21,"URUARÁ, PARÁ"
2024-01-21,"FLORESTA DO ARAGUAIA, PARÁ"
2024-01-21,"ÓBIDOS, PARÁ"
2024-01-21,"BREU BRANCO, PARÁ"
2024-01-21,"ALMEIRIM, PARÁ"
2024-01-21,"REDENÇÃO, PARÁ"
2024-01-21,"MOCAJUBA, PARÁ"
2024-01-21,"TAILÂNDIA, PARÁ"
2024-01-21,"PLACAS, PARÁ"
2024-01-21,"PORTO DE MOZ, PARÁ"
2024-01-21,"GOIANÉSIA DO PARÁ, PARÁ"
2024-01-21,"RONDON DO PARÁ, PARÁ"
2024-01-21,"RURÓPOLIS, PARÁ"
2024-01-21,"TOMÉ-AÇU, PARÁ"
2024-01-21,"ALTAMIRA, PARÁ"
2024-01-21,"MOJU, PARÁ"
2024-01-21,"MEDICILÂNDIA, PARÁ"
2024-01-21,"PACAJÁ, PARÁ"
2024-01-21,"MARABÁ, PARÁ"
2024-01-21,"TRAIRÃO, PARÁ"
2024-01-21,"VISEU, PARÁ"
2024-01-21,"PRAINHA, PARÁ"
2024-01-21,"DOM ELISEU, PARÁ"
2024-01-21,"SENADOR JOSÉ PORFÍRIO, PARÁ"
2024-01-21,"PARAGOMINAS, PARÁ"
2024-01-21,"SÃO FÉLIX DO XINGU, PARÁ"
2024-01-21,"MOJUÍ DOS CAMPOS, PARÁ"
2024-01-21,"ALENQUER, PARÁ"
2024-01-21,"SANTARÉM, PARÁ"
2024-01-21,"CAPANEMA, PARÁ"
2024-01-21,"ARAPOEMA, TOCANTINS"
2024-01-21,"SERRANO DO MARANHÃO, MARANHÃO"
2024-01-21,"BURITICUPU, MARANHÃO"
2024-01-21,"SANTA LUZIA, MARANHÃO"
2024-01-21,"AMAPÁ DO MARANHÃO, MARANHÃO"
2024-01-21,"CÂNDIDO MENDES, MARANHÃO"
2024-01-21,"ITINGA DO MARANHÃO, MARANHÃO"
2024-01-21,"TURIAÇU, MARANHÃO"
2024-01-21,"JOÃO LISBOA, MARANHÃO"
2024-01-21,"PINHEIRO, MARANHÃO"
2024-01-21,"BOM JARDIM, MARANHÃO"
2024-01-21,"BOM JESUS DO ARAGUAIA, MATO GROSSO"
2024-01-21,"NOVA UBIRATÃ, MATO GROSSO"
2024-01-21,"PONTES E LACERDA, MATO GROSSO"
2024-01-21,"ALTO BOA VISTA, MATO GROSSO"
2024-01-21,"BRASNORTE, MATO GROSSO"
2024-01-21,"CANARANA, MATO GROSSO"
2024-01-21,"QUERÊNCIA, MATO GROSSO"
2024-01-21,"NOVA MARILÂNDIA, MATO GROSSO"
2024-01-21,"PARANATINGA, MATO GROSSO"
2024-01-21,"CÁCERES, MATO GROSSO"
2024-01-21,"NOVA MARINGÁ, MATO GROSSO"
2024-01-21,"COMODORO, MATO GROSSO"
2024-01-21,"TABAPORÃ, MATO GROSSO"
2024-01-21,"GAÚCHA DO NORTE, MATO GROSSO"
2024-01-21,"TANGARÁ DA SERRA, MATO GROSSO"
2024-01-22,"MACHADINHO D'OESTE, RONDÔNIA"
2024-01-22,"PARINTINS, AMAZONAS"
2024-01-22,"CAREIRO, AMAZONAS"
2024-01-22,"ITACOATIARA, AMAZONAS"
2024-01-22,"BARCELOS, AMAZONAS"
2024-01-22,"BOA VISTA, RORAIMA"
2024-01-22,"NORMANDIA, RORAIMA"
2024-01-22,"BONFIM, RORAIMA"
2024-01-22,"CANTÁ, RORAIMA"
2024-01-22,"UIRAMUTÃ, RORAIMA"
2024-01-22,"PACARAIMA, RORAIMA"
2024-01-22,"CARACARAÍ, RORAIMA"
2024-01-22,"IRACEMA, RORAIMA"
2024-01-22,"AMAJARI, RORAIMA"
2024-01-22,"ALTO ALEGRE, RORAIMA"
2024-01-22,"MUCAJAÍ, RORAIMA"
2024-01-22,"JACAREACANGA, PARÁ"
2024-01-22,"PORTEL, PARÁ"
2024-01-22,"IRITUIA, PARÁ"
2024-01-22,"BAIÃO, PARÁ"
2024-01-22,"SANTA MARIA DAS BARREIRAS, PARÁ"
2024-01-22,"ORIXIMINÁ, PARÁ"
2024-01-22,"BRASIL NOVO, PARÁ"
2024-01-22,"ULIANÓPOLIS, PARÁ"
2024-01-22,"MONTE ALEGRE, PARÁ"
2024-01-22,"NOVO REPARTIMENTO, PARÁ"
2024-01-22,"URUARÁ, PARÁ"
2024-01-22,"ÓBIDOS, PARÁ"
2024-01-22,"BREU BRANCO, PARÁ"
2024-01-22,"ALMEIRIM, PARÁ"
2024-01-22,"REDENÇÃO, PARÁ"
2024-01-22,"MOCAJUBA, PARÁ"
2024-01-22,"PIÇARRA, PARÁ"
2024-01-22,"TAILÂNDIA, PARÁ"
2024-01-22,"PLACAS, PARÁ"
2024-01-22,"PORTO DE MOZ, PARÁ"
2024-01-22,"GOIANÉSIA DO PARÁ, PARÁ"
2024-01-22,"ITAITUBA, PARÁ"
2024-01-22,"BARCARENA, PARÁ"
2024-01-22,"CURUÁ, PARÁ"
2024-01-22,"TERRA SANTA, PARÁ"
2024-01-22,"RONDON DO PARÁ, PARÁ"
2024-01-22,"RURÓPOLIS, PARÁ"
2024-01-22,"CAMETÁ, PARÁ"
2024-01-22,"JURUTI, PARÁ"
2024-01-22,"TOMÉ-AÇU, PARÁ"
2024-01-22,"OEIRAS DO PARÁ, PARÁ"
2024-01-22,"ALTAMIRA, PARÁ"
2024-01-22,"ANAPU, PARÁ"
2024-01-22,"MOJU, PARÁ"
2024-01-22,"MEDICILÂNDIA, PARÁ"
2024-01-22,"ABAETETUBA, PARÁ"
2024-01-22,"PACAJÁ, PARÁ"
2024-01-22,"MARABÁ, PARÁ"
2024-01-22,"PRAINHA, PARÁ"
2024-01-22,"DOM ELISEU, PARÁ"
2024-01-22,"PARAGOMINAS, PARÁ"
2024-01-22,"IPIXUNA DO PARÁ, PARÁ"
2024-01-22,"SÃO FÉLIX DO XINGU, PARÁ"
2024-01-22,"MOJUÍ DOS CAMPOS, PARÁ"
2024-01-22,"ALENQUER, PARÁ"
2024-01-22,"SANTARÉM, PARÁ"
2024-01-22,"MURICILÂNDIA, TOCANTINS"
2024-01-22,"AÇAILÂNDIA, MARANHÃO"
2024-01-22,"SANTA LUZIA DO PARUÁ, MARANHÃO"
2024-01-22,"CENTRO NOVO DO MARANHÃO, MARANHÃO"
2024-01-22,"SÃO FRANCISCO DO BREJÃO, MARANHÃO"
2024-01-22,"BOM JESUS DO ARAGUAIA, MATO GROSSO"
2024-01-22,"FELIZ NATAL, MATO GROSSO"
2024-01-22,"CANARANA, MATO GROSSO"
2024-01-22,"QUERÊNCIA, MATO GROSSO"
2024-01-22,"SÃO JOSÉ DO XINGU, MATO GROSSO"
2024-01-22,"NOVA MARINGÁ, MATO GROSSO"
2024-01-22,"JUARA, MATO GROSSO"
2024-01-22,"ALTA FLORESTA, MATO GROSSO"
2024-01-22,"GAÚCHA DO NORTE, MATO GROSSO"
2024-01-22,"PEIXOTO DE AZEVEDO, MATO GROSSO"
2024-01-22,"CONFRESA, MATO GROSSO"
2024-01-23,"BARCELOS, AMAZONAS"
2024-01-23,"BOA VISTA, RORAIMA"
2024-01-23,"NORMANDIA, RORAIMA"
2024-01-23,"BONFIM, RORAIMA"
2024-01-23,"CANTÁ, RORAIMA"
2024-01-23,"UIRAMUTÃ, RORAIMA"
2024-01-23,"PACARAIMA, RORAIMA"
2024-01-23,"CARACARAÍ, RORAIMA"
2024-01-23,"IRACEMA, RORAIMA"
2024-01-23,"AMAJARI, RORAIMA"
2024-01-23,"ALTO ALEGRE, RORAIMA"
2024-01-23,"MUCAJAÍ, RORAIMA"
2024-01-23,"MONTE ALEGRE, PARÁ"
2024-01-23,"NOVO REPARTIMENTO, PARÁ"
2024-01-23,"URUARÁ, PARÁ"
2024-01-23,"MOCAJUBA, PARÁ"
2024-01-23,"GARRAFÃO DO NORTE, PARÁ"
2024-01-23,"PLACAS, PARÁ"
2024-01-23,"PORTO DE MOZ, PARÁ"
2024-01-23,"GOIANÉSIA DO PARÁ, PARÁ"
2024-01-23,"CURUÁ, PARÁ"
2024-01-23,"RONDON DO PARÁ, PARÁ"
2024-01-23,"ALTAMIRA, PARÁ"
2024-01-23,"MOJU, PARÁ"
2024-01-23,"MEDICILÂNDIA, PARÁ"
2024-01-23,"PACAJÁ, PARÁ"
2024-01-23,"MARABÁ, PARÁ"
2024-01-23,"ITUPIRANGA, PARÁ"
2024-01-23,"DOM ELISEU, PARÁ"
2024-01-23,"PARAGOMINAS, PARÁ"
2024-01-23,"SÃO FÉLIX DO XINGU, PARÁ"
2024-01-23,"MOJUÍ DOS CAMPOS, PARÁ"
2024-01-23,"SANTARÉM, PARÁ"
2024-01-23,"MURICILÂNDIA, TOCANTINS"
2024-01-23,"BOM JESUS DAS SELVAS, MARANHÃO"
2024-01-23,"CARUTAPERA, MARANHÃO"
2024-01-23,"BOM JESUS DO ARAGUAIA, MATO GROSSO"
2024-01-23,"NOVA CANAÃ DO NORTE, MATO GROSSO"
2024-01-23,"ARIPUANÃ, MATO GROSSO"
2024-01-23,"QUERÊNCIA, MATO GROSSO"
2024-01-23,"JUARA, MATO GROSSO"
2024-01-23,"GAÚCHA DO NORTE, MATO GROSSO"
